cruise,cast,niskin,niskin_second_cast,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag
en687,2',19-20-21-22',NA',L2,2022-07-30 03:09:43+00:00,2022-07-30 03:50:00+00:00,2022-07-31 04:21:00+00:00,41.0262125,-70.88256,2.8135,21.84615,3,25.3973220338983,1.79866634683422,TF,wsw,N,65%,c,a,>0&<200,152,6,0.776503022,2.22867365,57.6,35.8,1.03,1.0035,56.57,34.7965,1.62573822079807,1.21056744965845,1.16645264837234,1
en687,2',19-20-21-22',NA',L2,2022-07-30 03:09:43+00:00,2022-07-30 03:50:00+00:00,2022-07-31 04:21:00+00:00,41.0262125,-70.88256,2.8135,21.84615,3,25.3973220338983,1.79866634683422,TF,wsw,N,65%,c,b,>0&<200,152,6,0.776503022,2.22867365,61.1,35.2,1.03,1.0035,60.07,34.1965,1.75661251882503,1.43852007755932,0.897512793054387,1
en687,2',19-20-21-22',NA',L2,2022-07-30 03:09:43+00:00,2022-07-30 03:50:00+00:00,2022-07-31 04:21:00+00:00,41.0262125,-70.88256,2.8135,21.84615,3,25.3973220338983,1.79866634683422,TF,wsw,N,65%,c,c,>0&<200,152,6,0.776503022,2.22867365,61.3,35,1.03,1.0035,60.27,33.9965,1.7728295559837,1.46075935833014,0.861611103144543,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,T0,dil,NA,NA,NA,a,>0&<200,152,6,0.776503022,2.22867365,20.5,12,1.05,1.03,19.45,10.97,1.77301731996354,0.471472752341316,0.277910388934323,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,T0,dil,NA,NA,NA,b,>0&<200,152,6,0.776503022,2.22867365,19.8,11.6,1.05,1.03,18.75,10.57,1.77388836329234,0.454793291763203,0.267265031234381,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,T0,dil,NA,NA,NA,c,>0&<200,152,6,0.776503022,2.22867365,NaN,NaN,1.05,1.03,NaN,NaN,NaN,NaN,NaN,3
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,T0,dil,NA,NA,NA,a,>10&<200,152,6,0.776503022,2.22867365,5.35,3.35,1.05,1.03,4.3,2.32,1.85344827586207,0.110084439815543,0.0483995061971717,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,T0,dil,NA,NA,NA,b,>10&<200,152,6,0.776503022,2.22867365,4.97,3.26,1.05,1.03,3.92,2.23,1.75784753363229,0.0939609612567009,0.0583749006434516,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,T0,dil,NA,NA,NA,c,>10&<200,152,6,0.776503022,2.22867365,4.86,3.09,1.05,1.03,3.81,2.06,1.8495145631068,0.0972968533723235,0.043425960759656,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,T0,wsw,NA,NA,NA,a,>0&<200,152,6,0.776503022,2.22867365,76.1,44.1,1.05,1.03,75.05,43.07,1.74251218945902,1.7780304976268,1.16416931046269,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,T0,wsw,NA,NA,NA,b,>0&<200,152,6,0.776503022,2.22867365,75.4,44.3,1.05,1.03,74.35,43.27,1.71828056390109,1.72799211589246,1.22787010133606,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,T0,wsw,NA,NA,NA,c,>0&<200,152,6,0.776503022,2.22867365,78.1,44.1,1.05,1.03,77.05,43.07,1.78894822382169,1.88922690148089,1.05297290660861,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,T0,wsw,NA,NA,NA,a,>10&<200,152,6,0.776503022,2.22867365,17.3,10.3,1.05,1.03,16.25,9.27,1.7529665587918,0.388075449450753,0.245177214143155,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,T0,wsw,NA,NA,NA,b,>10&<200,152,6,0.776503022,2.22867365,17.8,9.72,1.05,1.03,16.75,8.69,1.92750287686997,0.448121507531958,0.145510169558771,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,T0,wsw,NA,NA,NA,c,>10&<200,152,6,0.776503022,2.22867365,17.5,9.38,1.05,1.03,16.45,8.35,1.97005988023952,0.45034543560904,0.120060145945343,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,dil,N,1%,a,a,>0&<200,152,6,0.776503022,2.22867365,19.1,12,1.05,1.035,18.05,10.965,1.64614683082535,0.393913260653092,0.35512832039407,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,dil,N,1%,a,b,>0&<200,152,6,0.776503022,2.22867365,19.7,11.8,1.05,1.035,18.65,10.765,1.73246632605666,0.438391822194726,0.29698734971341,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,dil,N,1%,a,c,>0&<200,152,6,0.776503022,2.22867365,20.1,11.7,1.05,1.035,19.05,10.665,1.78621659634318,0.466190923158247,0.262357044180375,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,dil,N,1%,b,a,>0&<200,152,6,0.776503022,2.22867365,19.2,12.3,1.05,1.035,18.15,11.265,1.61118508655126,0.382793620267684,0.38674157448802,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,dil,N,1%,b,b,>0&<200,152,6,0.776503022,2.22867365,13.9,12.1,1.05,1.035,12.85,11.065,1.16131947582467,0.0992427904397699,0.656629995176906,3
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,dil,N,1%,b,c,>0&<200,152,6,0.776503022,2.22867365,22.2,14.2,1.05,1.035,21.15,13.165,1.60653247246487,0.44395164238743,0.455376439189031,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,dil,N,1%,c,a,>0&<200,152,6,0.776503022,2.22867365,18.4,11.4,1.05,1.035,17.35,10.365,1.67390255668114,0.388353440460388,0.319700913169693,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,dil,N,1%,c,b,>0&<200,152,6,0.776503022,2.22867365,18,11.7,1.05,1.035,16.95,10.665,1.58931082981716,0.349434699111459,0.379113268227163,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,dil,N,1%,c,c,>0&<200,152,6,0.776503022,2.22867365,19.4,11.3,1.05,1.035,18.35,10.265,1.78762786166585,0.449511462580134,0.251711686480434,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,NoN,1%,a,a,>0&<200,152,6,0.776503022,2.22867365,84.2,50.4,1.05,1.035,83.15,49.365,1.68439177554948,1.87838525210511,1.49383888363526,3
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,NoN,1%,a,b,>0&<200,152,6,0.776503022,2.22867365,70.6,46.9,1.05,1.035,69.55,45.865,1.516406846179,1.31684341264199,1.81628856316541,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,NoN,1%,a,c,>0&<200,152,6,0.776503022,2.22867365,78.1,52.6,1.05,1.035,77.05,51.565,1.49423058275962,1.41692017611066,2.10559046015901,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,NoN,1%,b,a,>0&<200,152,6,0.776503022,2.22867365,67.8,43.3,1.05,1.035,66.75,42.265,1.57932095114161,1.36132197418362,1.52588663712129,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,NoN,1%,b,b,>0&<200,152,6,0.776503022,2.22867365,71.4,41.8,1.05,1.035,70.35,40.765,1.72574512449405,1.64487280401154,1.13986773875067,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,NoN,1%,b,c,>0&<200,152,6,0.776503022,2.22867365,73.7,43.5,1.05,1.035,72.65,42.465,1.7108206758507,1.67823172516776,1.22263929527617,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,N,1%,a,a,>0&<200,152,6,0.776503022,2.22867365,69.7,40.47,1.05,1.035,68.65,39.435,1.74083935590212,1.62430146929853,1.06958405268914,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,N,1%,a,b,>0&<200,152,6,0.776503022,2.22867365,71.1,41,1.05,1.035,70.05,39.965,1.75278368572501,1.67267190497506,1.05741900123104,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,N,1%,a,c,>0&<200,152,6,0.776503022,2.22867365,73.4,42,1.05,1.035,72.35,40.965,1.76614182839009,1.74494956748021,1.05345338442102,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,N,1%,b,a,>0&<200,152,6,0.776503022,2.22867365,76.1,45.3,1.05,1.035,75.05,44.265,1.69547046199029,1.71159064632399,1.31224205637119,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,N,1%,b,b,>0&<200,152,6,0.776503022,2.22867365,77.2,48.4,1.05,1.035,76.15,47.365,1.60772722474401,1.6003942424699,1.6352058018802,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,N,1%,b,c,>0&<200,152,6,0.776503022,2.22867365,79.3,48.5,1.05,1.035,78.25,47.465,1.64858316654377,1.71159064632399,1.53084060259563,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,N,1%,c,a,>0&<200,152,6,0.776503022,2.22867365,88.8,50.9,1.05,1.035,87.75,49.865,1.75975132858719,2.10633788000598,1.30004227858196,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,N,1%,c,b,>0&<200,152,6,0.776503022,2.22867365,96.3,53.4,1.05,1.035,95.25,52.365,1.8189630478373,2.38432888964119,1.19283138318459,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,N,1%,c,c,>0&<200,152,6,0.776503022,2.22867365,86.6,55.6,1.05,1.035,85.55,54.565,1.56785485201136,1.72271028670939,2.00473648664568,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,dil,N,1%,a,a,>10&<200,152,6,0.776503022,2.22867365,4.57,3.34,1.05,1.035,3.52,2.305,1.52711496746204,0.067551815341356,0.0899074499859317,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,dil,N,1%,a,b,>10&<200,152,6,0.776503022,2.22867365,4.71,3.07,1.05,1.035,3.66,2.035,1.7985257985258,0.0903470781314432,0.0486679348581579,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,dil,N,1%,a,c,>10&<200,152,6,0.776503022,2.22867365,4.23,3.17,1.05,1.035,3.18,2.135,1.48946135831382,0.0581001210137589,0.0877460965453558,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,dil,N,1%,b,a,>10&<200,100,6,0.776503022,2.22867365,3.13,2.46,1.05,1.035,2.08,1.425,1.45964912280702,0.055353569838563,0.0926103211371009,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,dil,N,1%,b,b,>10&<200,152,6,0.776503022,2.22867365,4.04,2.78,1.05,1.035,2.99,1.745,1.7134670487106,0.0692197613991672,0.0499847583388445,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,dil,N,1%,b,c,>10&<200,152,6,0.776503022,2.22867365,3.31,2.55,1.05,1.035,2.26,1.515,1.49174917491749,0.0414206604356462,0.0620720887924843,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,dil,N,1%,c,a,>10&<200,152,6,0.776503022,2.22867365,4.94,3.13,1.05,1.035,3.89,2.095,1.85680190930788,0.0997987724590403,0.0433149632722689,3
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,dil,N,1%,c,b,>10&<200,152,6,0.776503022,2.22867365,4.26,3.25,1.05,1.035,3.21,2.215,1.44920993227991,0.0553202109174067,0.0959909702973188,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,dil,N,1%,c,c,>10&<200,152,6,0.776503022,2.22867365,3.75,2.5,1.05,1.035,2.7,1.465,1.84300341296928,0.0686637793798968,0.031413367563477,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,NoN,1%,a,a,>10&<200,152,6,0.776503022,2.22867365,13.2,8.02,1.05,1.035,12.15,6.985,1.7394416607015,0.287164712953172,0.189994926227351,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,NoN,1%,a,b,>10&<200,152,6,0.776503022,2.22867365,12.2,7.08,1.05,1.035,11.15,6.045,1.84449958643507,0.283828820837549,0.129117495389546,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,NoN,1%,a,c,>10&<200,152,6,0.776503022,2.22867365,14.8,9.22,1.05,1.035,13.75,8.185,1.67990226023213,0.309403993723988,0.249730100290697,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,NoN,1%,b,a,>10&<200,152,6,0.776503022,2.22867365,19.1,9.86,1.05,1.035,18.05,8.825,2.04532577903683,0.512893412776962,0.0899603904826102,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,NoN,1%,b,b,>10&<200,152,6,0.776503022,2.22867365,18.9,10,1.05,1.035,17.85,8.965,1.99107640825432,0.493990024121768,0.118427465535124,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,NoN,1%,b,c,>10&<200,152,6,0.776503022,2.22867365,17.7,9.51,1.05,1.035,16.65,8.475,1.9646017699115,0.454515300753568,0.124429286512707,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,N,1%,a,a,>10&<200,152,6,0.776503022,2.22867365,19.3,9.93,1.05,1.035,18.25,8.895,2.05171444631816,0.520121179027477,0.0875144674307543,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,N,1%,a,b,>10&<200,152,6,0.776503022,2.22867365,18.6,10.3,1.05,1.035,17.55,9.265,1.89422558014031,0.460631102965543,0.17228000039989,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,N,1%,a,c,>10&<200,152,6,0.776503022,2.22867365,18.9,9.93,1.05,1.035,17.85,8.895,2.00674536256324,0.497881898256661,0.109753748201571,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,N,1%,b,a,>10&<200,152,6,0.776503022,2.22867365,18.9,9.98,1.05,1.035,17.85,8.945,1.99552822806037,0.495101988160308,0.11594926058268,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,N,1%,b,b,>10&<200,152,6,0.776503022,2.22867365,20.7,10.9,1.05,1.035,19.65,9.865,1.99189052204764,0.544028405856105,0.129869924926408,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,N,1%,b,c,>10&<200,152,6,0.776503022,2.22867365,19.9,10.5,1.05,1.035,18.85,9.465,1.99154780771263,0.521789125085289,0.124784387419171,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,N,1%,c,a,>10&<200,152,6,0.776503022,2.22867365,12.2,6.84,1.05,1.035,11.15,5.805,1.9207579672696,0.297172389300039,0.0993790359602235,3
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,N,1%,c,b,>10&<200,152,6,0.776503022,2.22867365,20.5,10.7,1.05,1.035,19.45,9.665,2.01241593378169,0.544028405856105,0.116207515787381,1
en687,5',10-11-12',NA',L4,2022-07-30 11:53:21+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.7024033333333,-70.8850066666667,30.2986666666667,17.0610333333333,2,17.8961774744027,0.79015976963248,TF,wsw,N,1%,c,c,>10&<200,152,6,0.776503022,2.22867365,20.7,10.9,1.05,1.035,19.65,9.865,1.99189052204764,0.544028405856105,0.129869924926408,1
en687,5',22-23-24',NA',L4,2022-07-30 11:58:14+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.70341,-70.8854466666667,2.906,23.0676333333333,3,26.3281228668942,1.17168340956475,T0,dil,NA,NA,NA,a,>0&<200,152,6,0.776503022,2.22867365,4.91,3.12,1.05,1.03,3.86,2.09,1.84688995215311,0.0984088174108643,0.0443633580919693,1
en687,5',22-23-24',NA',L4,2022-07-30 11:58:14+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.70341,-70.8854466666667,2.906,23.0676333333333,3,26.3281228668942,1.17168340956475,T0,dil,NA,NA,NA,b,>0&<200,152,6,0.776503022,2.22867365,5.12,3.17,1.05,1.03,4.07,2.14,1.90186915887851,0.107304529719191,0.0388832480683993,1
en687,5',22-23-24',NA',L4,2022-07-30 11:58:14+00:00,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,40.70341,-70.8854466666667,2.906,23.0676333333333,3,26.3281228668942,1.17168340956475,T0,dil,NA,NA,NA,c,>0&<200,152,6,0.776503022,2.22867365,4.96,3.17,1.05,1.03,3.91,2.14,1.82710280373832,0.0984088174108643,0.0477789603767261,1
